"county","year","subrur","temp","frost","sparr","blabi","bluti","coldo","chaff","coati","grefi","greti","housp","robin","starl"
"Hertfordshire",15,0.6,1.8813333334,1.333258487,0,2.8363636368,3.13986014,1.6790209792,5.5811188816,0.607692308,1.5755244756,1.5559440562,14.6524475564,1.3027972032,9.903496504
"Hertfordshire",16,0.8,1.4573333332,1.4735958438,0,1.8120629372,2.3854895108,1.1621794876,3.3229603734,0.6916666668,1.9852564106,1.624708625,8.794813521,1.2501748254,13.095396271
"Hertfordshire",17,0.8,2.0063333334,1.3836359996,0.016783217,2.4053613056,2.2592074596,1.4641608392,2.7389860144,0.414568765,1.4867132868,1.3342074594,9.7368298396,1.032750583,13.90967366
"Hertfordshire",18,0.8,3.229,0.219265423,0,1.9532051286,2.86474359,1.2064102568,1.9762820516,0.455769231,1.7756410256,1.7910256416,10.3865384626,1.1179487184,12.1801282088
"Hertfordshire",19,0.8,3.3606666668,0.6653501732,0.0237179488,2.328846154,2.9153846156,0.8371794874,2.6711538464,0.7583333336,1.968589744,1.8583333336,9.7096153846,1.2089743592,13.6852564106
"Hertfordshire",20,0.8,4.1276666664,-0.28926887,0,1.7012820516,2.253846154,1.6205128206,2.496794872,0.5230769236,2.3551282054,1.51474359,8.3179487172,1.0525641028,10.9006410288
"Hertfordshire",21,0.8,2.7236666666,1.0357525766,0,1.685897436,2.20448718,1.6884615388,2.2314102568,0.321794872,2.9064102568,1.0532051284,9.4326923082,1.0294871798,13.7576923088
"Hertfordshire",22,0.75,2.78125000025,0.1944539175,0,1.22115384675,2.41346153875,1.182692308,2.586538462,0.86538461575,2.31730769275,1.3653846155,7.86538461575,0.9134615385,14.375000001
"Hertfordshire",23,0.75,2.47874999975,0.8690076525,0,0.9282051285,2.21955128225,1.121794872,2.60144230775,0.51955128225,3.0508012825,1.66987179525,10.2472756415,0.8078525645,16.05464743775
"Hertfordshire",24,0.75,2.62541666675,0.85130587675,0,1.34324009325,2.03525641075,1.298951049,2.4423076925,0.38570804225,2.14925699325,1.60999417275,8.34702797275,1.0035693475,11.93728147175
"Hertfordshire",25,0.75,3.63708333325,-0.021449708,0.057692308,1.21875000025,2.104166667,1.48958333375,1.7251602565,0.3157051285,2.3661858975,1.45833333325,9.29887820525,0.90224359,10.359775644
"Hertfordshire",26,0.75,2.46333333325,0.37756572975,0.060096154,1.0731351985,2.184294872,1.28336247075,1.35110722625,0.276806527,2.3798805365,0.95585664375,5.41797785425,1.110285548,9.9991987185
"Hertfordshire",27,0.75,2.6108333335,0.5473286615,0.0689102565,1.5549242425,2.7375437065,1.672785548,3.99286130625,0.59950466225,2.516535548,1.62645687675,2.511582168,0.8774038465,7.58806818325
"Hertfordshire",28,0.75,3.7929166665,-0.38157927775,0.057692308,1.45578379975,2.84018065325,1.3704108395,2.0266608395,0.34316724975,2.854967949,1.83755827525,1.8424388115,0.99242424275,10.57094988575
"Hertfordshire",29,0.75,3.30958333325,-0.011147855,0.08653846175,1.9903846155,2.855769231,2.84615384675,3.16346153875,0.4903846155,2.88461538475,2.03846153875,5.42307692275,1.0961538465,12.82692307575
"Hertfordshire",30,0.75,3.415416666625,0.087300135375,0.07211538475,2.14022435925,3.40665064125,3.439903845875,3.44551282075,0.569310897875,3.94471153825,2.098958333625,7.343349360375,1.20312500025,11.9643429515
"Hertfordshire",31,0.75,3.0810416665,-0.448251130375,0.0817307695,1.87307692325,3.37307692325,3.692307692125,4.302884616,0.57596153875,4.5894230775,2.17307692325,7.875000000875,1.32211538475,10.7442307695
"Hertfordshire",32,0.714285714285714,3.98809523814286,-0.633238833,0.0824175825714286,1.78626373642857,3.08736263757143,3.40824175857143,3.80549450642857,0.692307692428571,3.50164835171429,2.13516483542857,6.76318681371429,1.11318681342857,7.12032967085714
"Hertfordshire",33,0.6,3.4413333334,-0.909817679,0.0615384618,1.9000000002,3.6076923076,3.1461538464,3.923076923,0.5846153848,4.7615384618,2.2615384618,8.8461538466,1.1461538464,9.376923079
"Hertfordshire",34,0.6,3.2816666666,0.3248956918,0.1384615388,2.876923077,3.553846154,2.5769230772,4.223076923,0.5615384616,4.0153846154,2.3846153848,6.123076924,1.1846153848,7.8692307684
"Hertfordshire",35,0.6,3.6503333334,-0.2276318674,0.1753846156,1.6061538466,4.0230769234,3.2092307694,2.704615385,0.6569230772,5.0246153854,2.3400000002,6.9523076924,1.1461538464,9.4107692304
"Hertfordshire",36,0.6,2.9616666668,0.5654076882,0.0852564106,2.1224358978,3.5891025642,2.5634615388,3.946794872,0.5698717952,3.930769231,2.4320512824,3.675641026,1.0423076926,8.6352564122
"Highland",11,0,3.5,-0.650733328,0.038461539,1.730769231,1.461538462,1.192307693,6.5,0.653846154,0.961538462,2.5,6.923076924,1.192307693,0
"Highland",12,0,2.961666667,-0.687878038,0,2.884615385,1.730769231,0,4.76923077,0,0.923076923,1.961538462,7.730769231,1.423076923,3.461538462
"Highland",13,0,3.493333333,-0.579345839,0,2.615384616,1.461538462,0.038461539,6.076923077,0,1.615384615,1.961538462,5.730769231,1.346153846,4.346153847
"Highland",14,0,3.66,-0.531754179,0,2.769230769,1.461538462,0.307692308,3.692307693,0,0.730769231,2.115384616,11.07692308,1.230769231,2.961538462
"Highland",15,0,3.196666667,-0.274062755,0,2.692307693,2.192307693,0,5.923076921,0.576923077,1.5,2.884615385,14.57692308,1.307692308,6.76923077
"Highland",16,0,2.663333333,0.471152987,0,1.846153847,2.230769231,0.038461539,7.03846154,2.807692308,1.038461539,2.692307693,23.38461539,1.153846154,6.269230769
"Highland",17,0,3.17,-0.666984138,0,2.076923077,1.884615385,0,6.769230771,0.038461539,2,2.884615385,18.5,1.307692308,1.846153847
"Highland",18,0,3.1933333335,-0.2226985855,0,3.5903846155,2.0576923075,0,4.8250000005,0,2.205769231,2.038461539,15.175000005,1.738461539,1.211538462
"Highland",19,0,4.1475,-2.207619018,0.0192307695,3.403846154,1.1923076925,0.480769231,5.403846154,0.653846154,2.4230769235,1.807692308,17.5,1.653846154,0.2692307695
"Highland",20,0,3.16944444433333,-0.364216060666667,0,2.21937321966667,1.09544159566667,0,5.381766382,0,2.012820513,0.820512820666667,10.143874647,1.73076923066667,0.730769231
"Highland",21,0,2.56388888866667,0.775855685,0,2.35897435933333,1.525641026,0,5.57692307733333,0.679487179666667,1.78205128233333,1.166666667,10.6282051286667,1.358974359,0.692307692666667
"Highland",22,0,2.385,0.772953754,0,0.538461539,0.461538462,0,2.538461538,0,2.76923077,0,13,0.692307692,0.307692308
"Highland",23,0,2.2208333335,0.7085308985,0,1.337606838,1.0213675215,0,4.299145299,0.0662393165,1.7200854705,0.777777778,8.6431623945,1.070512821,1.9273504275
"Highland",24,0,1.2491666665,1.9679687165,0.125,2.3365384615,0.6500000005,0,4.324475525,0.3846153845,0.931643357,0.8365384615,10.5811188805,1.1746503495,1.1861888115
"Highland",25,0,2.3033333335,0.947359775,0.0442307695,2.4423076925,1.4980769235,0,5.2192307685,1.0923076925,1.1923076925,0.8634615385,8.348076923,1.2153846155,0.153846154
"Highland",26,0,2.0516666665,0.6235043355,0.1153846155,1.9230769235,0.9807692315,0,4.25,0.75,3.442307693,0.634615385,10.23076923,1.0000000005,0.6730769235
"Highland",27,0,1.6570833335,1.04907243725,0.16346153875,5.066346154,2.645192308,1.83653846175,25.3490384645,2.16346153875,33.7721153965,1.5817307695,10.9932692305,1.6298076925,6.423076924
"Highland",28,0.166666666666667,3.10416666683333,-0.311691119666667,0.175213675666667,4.34081196616667,3.89316239333333,0.807692307833333,30.160256413,3.03846153866667,21.0945512838333,3.98878205233333,7.77564102766667,1.85790598333333,4.1682692315
"Highland",29,0.166666666666667,1.71388888866667,0.5012363325,0.232371795166667,4.23985042816667,3.54861111133333,1.0053418805,30.6175213703333,2.6442307695,20.14957265,2.65598290633333,7.1052350445,2.49679487216667,3.67307692366667
"Highland",30,0.25,2.5625,-0.40232808075,0.39335664375,5.60926573525,4.710664336,0.88461538475,34.0026223815,3.4641608395,25.73601398825,3.97290209825,4.35926573425,2.945804196,3.9326923075
"Highland",31,0.333333333333333,0.694999999666667,1.28388697666667,0.448717949,6.47435897666667,3.730769231,1.60256410266667,28.589743588,1.871794872,24.2051282056667,3.20512820533333,7.39743589833333,3.012820513,2.62820512866667
"Highland",32,0.333333333333333,2.41444444433333,0.060433096,0.379273504333333,5.566239317,4.53311965833333,2.42307692333333,28.42948718,2.38034188033333,22.481837609,3.82158119766667,5.46153846166667,2.55021367533333,0.987179487333333
"Highland",33,0.333333333333333,1.28111111133333,1.274407337,0.461538461666667,6.43269230866667,3.20192307733333,3.82158119866667,23.0363247886667,2.55769230766667,17.0641025633333,3.08547008566667,5.25641025833333,2.412393163,2.69230769233333
"Highland",34,0.333333333333333,1.225,1.28272620466667,0.527777778,7.80448717966667,4.19551282066667,1.153846154,30.6442307693333,2.44017094033333,14.5512820533333,2.969017094,4.910256412,1.886752137,1.512820513
"Highland",35,0.333333333333333,2.36666666666667,-0.330166743333333,0.423076923333333,4.55128205166667,3.76923076966667,1.012820513,28.846153846,1.62820512833333,10.8333333343333,1.987179487,5.58974359066667,1.82051282066667,0.474358974333333
"Highland",36,0.333333333333333,1.39166666666667,1.26705578033333,0.351495726666667,4.510683761,3.50106837633333,0.974358974333333,25.1346153883333,1.791666667,8.93910256333333,2.931623932,2.52777777833333,1.876068376,2.64102564133333
"Kent",11,0,2.63277777766667,0.847049712,0,2.142735043,5.61816239333333,0.829059829333333,1.698717949,1.12948718,3.741452991,2.217735043,23.7912393196667,1.58247863266667,18.5664529916667
"Kent",12,0,1.89208333325,1.7268182955,0,3.35496794875,5.55448718,2.77884615375,2.586538462,1.68269230775,5.15064102525,3.66346153875,31.8838141025,1.482371795,22.49118589675
"Kent",13,0,3.04916666675,0.49668997475,0,2.35016025675,5.4118589745,2.1346153845,1.86538461575,1.10737179525,4.00641025675,2.182692308,33.40384615475,1.43750000025,16.63381410525
"Kent",14,0,2.74875000025,0.746981477,0.02178030325,2.2724504665,7.852214451,1.28365384625,3.15405011675,1.336582168,4.57277097875,3.713243007,36.8509032655,1.38764568775,22.08173076975
"Kent",15,0,2.359166667,0.5143917505,0,4.5336538465,10.5304487185,1.5000000005,5.3445512835,0.8221153845,6.0256410265,3.15224359,56.798076925,1.4278846155,47.49679487
"Kent",16,0,2.0783333335,0.934301088,0,4.576923077,7.3461538475,1.634615385,6.557692307,1.346153846,4.884615385,4.3461538465,48.000000005,1.25,51.92307692
"Kent",17,0,2.579166667,0.931108964,0.0192307695,3.442307693,5.326923078,1.230769231,4.3846153845,0.615384616,5.1923076935,3.4423076925,47.90384616,1.461538462,41.961538465
"Kent",18,0.333333333333333,4.05055555533333,-0.0260444313333333,0,2.83226495766667,6.53952991466667,3.03205128233333,3.10897435933333,0.297008547333333,3.70299145366667,2.61217948733333,41.39529915,1.415598291,30.5491453
"Kent",19,0.25,4.2270833335,-0.3811439885,0.02083333325,3.288461539,3.2692307695,2.0651709405,4.59989316275,0.530448718,4.194444444,2.6266025645,32.69017094,1.32905982925,22.46100427425
"Kent",20,0.4,5.1356666668,-1.485792836,0.0076923078,1.7102564108,3.9423076924,2.762820513,3.567307693,0.5230769232,3.241666667,2.2564102568,29.1557692308,1.1153846156,17.653846156
"Kent",21,0.5,3.7804166665,-0.85981741725,0.0384615385,2.7524038465,4.025641026,4.963141025,3.54647435875,0.39823718,3.60977564075,1.749198718,29.15224359,1.21314102575,20.2331730785
"Kent",22,0.5,3.5775,-0.82847656825,0.04807692325,2.99038461575,3.42948718,4.91105769325,4.61538461525,0.5961538465,3.40544871825,2.00000000025,27.30368589975,1.168269231,23.084134616
"Kent",23,0.5,3.2595833335,-0.4774880795,0.105769231,3.1258012825,3.774839744,3.883012821,5.0192307705,0.6923076925,4.80048076875,1.83653846175,23.95352564225,1.17307692325,24.360576926
"Kent",24,0.5,3.4954166665,-0.0892097845,0.028846154,3.3429487185,3.2716346155,3.33974359025,4.22035256475,0.3477564105,4.65705128125,1.96794871825,21.1778846195,1.03445512825,24.318910256
"Kent",25,0.5,4.69875000025,-1.53640250325,0.11618589775,3.629807693,3.9246794875,3.496794872,4.6362179485,0.6153846155,4.6354166665,2.14102564125,23.78605769325,1.14823717975,25.22516025825
"Kent",26,0.5,3.43416666675,-0.849515564,0.09615384625,3.0633012825,3.653044872,5.917467949,4.90865384725,0.3790064105,3.51201923075,1.6594551285,18.62019231,1.24198717975,24.48477564125
"Kent",27,0.5,3.39458333325,-0.9914199635,0.09855769225,3.185096154,3.1642628205,8.3517628205,6.52323718,0.69711538475,3.5184294875,2.20432692325,15.238782053,1.233974359,18.60016025775
"Kent",28,0.5,4.7895833335,-2.21023075575,0.17307692325,3.73907342625,3.9695512825,8.48317307775,6.65370046725,0.60241841525,3.95104895125,2.189175408,14.96394231,0.99038461575,16.65515734425
"Kent",29,0.6,4.0356666668,-1.5353578084,0.124615385,3.9339743592,4.1420512826,5.619358975,6.4028205126,0.5755128208,4.103461539,2.3080769232,12.7737179496,1.3832051284,23.0269230778
"Kent",30,0.571428571428571,3.98119047614286,-1.08734949328571,0.106227106428571,3.38032800557143,3.97169497214286,6.18735431271429,5.53771228914286,0.322885448,2.53987679014286,1.85064935085714,13.2034632047143,1.37316849814286,17.3159340654286
"Kent",31,0.571428571428571,3.80452380957143,-1.16785733528571,0.159340659571429,3.32326007357143,3.65338827871429,6.38507326128571,4.23351648485714,0.387820513,2.42536630057143,1.85668498185714,13.9812271074286,1.44826007342857,17.1872710625714
"Kent",32,0.666666666666667,4.79888888883333,-1.67279323466667,0.162393162333333,2.60737179516667,2.23771367533333,3.855769232,4.26175213666667,0.125000000166667,0.902243589833333,1.43055555583333,12.2435897465,1.13301282066667,15.9802350453333
"Kent",33,0.571428571428571,4.14452380957143,-1.63266368228571,0.0943223444285714,2.91849816857143,2.66346153885714,5.09706959728571,3.891483517,0.225732600857143,1.632783883,1.64560439571429,11.4281135551429,1.28250915771429,13.1062271061429
"Kent",34,0.571428571428571,3.913095238,-0.525204107285714,0.0714285715714286,3.32783882814286,2.55448717957143,5.57417582471429,4.41666666685714,0.310439560714286,1.686813187,1.633699634,14.2435897434286,1.34661172171429,14.6043956052857
"Kent",35,0.571428571428571,3.84357142871429,-0.831150489714286,0.0943223445714286,3.14606227128571,2.94826007357143,6.98992674128571,4.30494505528571,0.434981685285714,1.387820513,1.56043956071429,13.9093406617143,1.40659340671429,13.9432234447143
"Kent",36,0.571428571428571,3.54928571428571,-0.467082586,0.137362637571429,3.10518648028571,2.59319846842857,5.33861971385714,6.34169996828571,0.496045621285714,1.63536463542857,1.735805861,6.56843156985714,1.02826340357143,13.4486347001429
"Lancashire",11,1,2.815,0.596516383,0,1.230769231,7.5,0.076923077,4.230769231,0.615384616,1.346153846,2.384615385,6.423076923,1.307692308,5
"Lancashire",12,1,1.333333333,1.446782006,0,2.153846154,4.884615385,0,3.653846154,2.115384616,0.846153847,2.807692308,6.384615385,1.653846154,5.038461539
"Lancashire",13,1,3.3283333335,-0.570640047,0,1.9807692315,3.115384616,2.6153846155,3.7692307695,0.6730769235,3.576923077,1.211538462,17.3076923085,1.211538462,10.480769232
"Lancashire",14,1,3.0725,0.0053931485,0.0192307695,3.1730769235,3.807692308,2.5769230775,4.9230769225,0.9615384615,3.288461539,1.884615385,23.173076927,1.3653846155,15.8653846155
"Lancashire",15,1,2.63055555533333,0.327604160333333,0,1.98717948766667,3.05128205166667,1.730769231,2.192307693,0.08974359,4.01282051266667,1.12820512833333,16.4102564123333,1.153846154,10.205128207
"Lancashire",16,1,2.06055555533333,0.74490176,0.012820513,2.866452992,4.388888889,1.27136752166667,3.321581197,0.725427350666667,4.64636752233333,1.795940171,12.470085473,1.025641026,14.6346153863333
"Lancashire",17,1,2.645,0.242867791,0,2.89743589766667,4.47435897433333,1.153846154,2.70512820566667,0.192307692333333,4.76923077233333,1.66666666666667,13.73076923,1.12820512833333,20.6282051286667
"Lancashire",18,1,3.703888889,-0.838391497333333,0,1.65501165533333,4.103729604,1.238927739,2.45454545466667,0.247086247,2.731934732,1.56060606066667,16.14452215,0.987179487333333,12.0745920786667
"Lancashire",19,1,3.99874999975,-0.58805163,0,1.57692307725,4.49358974375,1.307692308,3.00000000025,0.5673076925,3.72435897525,1.90705128225,13.2179487175,0.93910256425,13.28525641025
"Lancashire",20,1,4.34,-1.29133447625,0.00961538475,2.06730769225,3.306818182,1.312937063,2.6241258745,0.45716783225,2.8347902095,1.326923077,13.107517486,1.1520979025,14.701048953
"Lancashire",21,1,2.93458333325,0.63917476025,0.04807692325,2.730769231,3.11538461575,1.18269230775,1.84615384625,0.278846154,2.153846154,1.21153846175,11.67307692375,1.00000000025,16.298076925
"Lancashire",22,1,3.96,-1.219511697,0.211538462,1.5384615385,4.653846154,2.3653846155,1.480769231,0.730769231,2.711538462,0.9423076925,8.1923076915,0.8076923075,18.230769235
"Lancashire",23,0.666666666666667,3.31666666666667,-0.256651172,0.143162393333333,1.88247863266667,3.78418803433333,0.994658119666667,5.98076923266667,0.188034188333333,2.81410256433333,1.18803418833333,12.522435897,1.090811966,28.7991453
"Lancashire",24,0.5,2.5733333335,0.56952842925,0.0697115385,2.9134615385,4.34615384625,1.75000000025,4.47035256475,0.7411858975,3.83493589775,1.91426282075,8.786858976,1.2211538465,19.67467948775
"Lancashire",25,0.5,4.10999999975,-0.634917807,0.028846154,2.61298076975,4.086538462,1.638221154,4.58293269275,0.82932692325,3.848557693,1.45192307725,11.05528846225,1.03125000025,10.5781250005
"Lancashire",26,0.5,3.24083333325,-0.585875182,0.08653846175,2.26362179525,3.79887820525,2.17548076925,4.588942309,0.29807692325,5.99038461625,1.012820513,9.20512820725,1.321314103,16.24358974475
"Lancashire",27,0.666666666666667,3.43,0.294522153333333,0.0641025643333333,1.92307692333333,4.653846154,1.653846154,2.57692307733333,0.435897436,1.66666666666667,0.846153846666667,7.269230771,0.858974359333333,10.7179487166667
"Lancashire",28,0.5,4.6825,-1.0422037465,0.1378205135,2.4294871795,3.5240384615,2.6233974365,4.8445512825,0.951923077,1.9230769235,0.8477564105,8.695512821,1.1602564105,21.333333335
"Lancashire",29,0.5,3.7491666665,-0.504476033,0.3333333335,4.2211538465,2.956730769,3.7820512825,5.6586538465,0.5336538465,1.8990384615,1.078525641,15.469551284,1.6009615385,15.589743589
"Lancashire",30,0.75,3.86,0.0145342295,0.17569930125,4.357517483,2.81439393975,2.87631118925,4.39976690025,1.4377913755,3.0160256415,1.27440268075,11.883012821,1.1993735435,15.4569493025
"Lancashire",31,0.75,2.71083333325,0.2839784725,0.1794580425,3.141958042,2.28164335675,3.394755245,4.2921328675,0.998339161,4.1175699305,1.3228146855,7.105856643,1.36407342675,10.042744755
"Lancashire",32,0.75,4.32208333325,-0.69063487175,0.24903846175,4.55897435925,2.42612179475,3.07211538475,3.519070513,1.5766025645,3.392467949,1.3278846155,9.84134615375,1.17259615425,9.19775640975
"Lancashire",33,0.75,3.43291666675,-0.188165613,0.17730186525,3.95119463875,2.9825174825,3.4689685315,2.89940268075,1.519085082,3.92686480225,1.180579837,9.3640005845,1.232736014,8.1775932395
"Lancashire",34,1,3.45277777766667,0.085002774,0.195512820666667,5.228632479,2.455710956,3.37684537733333,3.129856255,1.83809246333333,4.46872571933333,1.18774281266667,7.670940172,1.131895882,8.00932400833333
"Lancashire",35,1,4.7783333335,-1.5332103795,0.153846154,4.865384616,2.1923076925,6.038461539,1.673076923,0.75,6.2692307695,0.903846154,2.538461539,1.057692308,4.5
"Lancashire",36,1,3.7625,-0.163209011,0.25,5.2115384615,2.019230769,5.057692308,2,0.6730769235,4.807692308,0.673076923,1.7500000005,1.0961538465,3.2692307695
"Lincolnshire",11,0.4,2.703,0.2914654532,0,2.8564102566,3.393589744,0.2153846154,1.6480769236,0.3243589746,1.6717948718,1.1570512824,30.0935897468,0.803846154,19.2711538476
"Lincolnshire",12,0.333333333333333,1.06805555566667,1.708923058,0,3.78846153883333,2.4083333335,0.584615384666667,1.75705128233333,0.147435897666667,7.36474359,1.34743589733333,25.892307695,0.8262820515,20.3833333353333
"Lincolnshire",13,0.333333333333333,2.75944444433333,0.51622964,0,2.6106254855,2.17212509716667,0.272727272833333,1.0803418805,0.0064102565,3.35778943316667,1.073300311,22.1488150743333,0.851466589,13.538092466
"Lincolnshire",14,0.428571428571429,2.507857143,0.679843242857143,0,2.73137973142857,2.051892552,0.479853479857143,1.62515262514286,0.0824175827142857,3.49145299228571,0.934065934428571,24.1398046408571,1.01526251542857,21.7045177068571
"Lincolnshire",15,0.444444444444444,1.862037037,1.01046064022222,0,3.251851852,1.49451566966667,0.419515669555556,1.630698006,0.00462962966666667,5.23454415922222,0.806196581666667,19.2517806273333,0.745797721,15.5519943035556
"Lincolnshire",16,0.444444444444444,1.431111111,1.20998448111111,0,3.21655011666667,1.80924630955556,0.928127428111111,1.78636363655556,0.0683760685555556,5.79149184211111,0.987179487222222,18.8242424264444,0.872571872666667,21.6842657366667
"Lincolnshire",17,0.444444444444444,1.88870370377778,1.034385445,0,2.72312440677778,1.78542260233333,0.723076923222222,2.652089269,0.166666666777778,6.89164292611111,0.729392212888889,21.6109211794444,0.847435897777778,21.3792022814444
"Lincolnshire",18,0.444444444444444,3.09518518533333,-0.128966231777778,0,1.86381550577778,1.77990158011111,1.09935897444444,1.61012691033333,0.159401709555556,6.412846413,0.648912199222222,21.3943710618889,0.829146162666667,17.4807843405556
"Lincolnshire",19,0.444444444444444,3.19259259255556,0.10718642,0.0555555556666667,2.75569800611111,2.10541310566667,1.55021367544444,1.56623931655556,0.333689459,5.56303418866667,0.615028490333333,21.8208689471111,0.768518518666667,16.4650997164444
"Lincolnshire",20,0.428571428571429,3.97261904742857,-0.835627754,0,2.48626373657143,1.866924742,2.08928571471429,1.87778887785714,0.381868132142857,8.53542291114286,0.677822178142857,15.4160422925714,0.798909424142857,15.8761238777143
"Lincolnshire",21,0.5,2.787222222,0.58771386,0,2.95512820533333,1.72649572666667,2.47329059833333,1.51415598316667,0.395833333333333,18.6258012841667,0.357371795,13.3790064115,0.642094017333333,12.8886217956667
"Lincolnshire",22,0.5,2.81958333325,-0.24402777425,0.00961538475,2.4312354315,2.2390734265,8.84280303125,5.206002331,0.51923076925,14.71474359075,0.24358974375,16.1171328675,0.77360139875,23.462558278
"Lincolnshire",23,0.5,2.3575,0.5637245685,0.0192307693333333,2.86929736933333,3.103812854,6.33183483166667,3.63994339,0.6291208795,9.20596070716667,1.30161505183333,17.41766567,0.842074592,16.6492674008333
"Lincolnshire",24,0.6,2.5043333336,0.4918147316,0.0384615386,3.2307692308,2.4461538464,9.8692307696,4.938461539,0.3923076926,14.692307692,1.1076923078,12.7307692318,0.9384615388,18.6153846172
"Lincolnshire",25,0.6,3.305,-0.0540964258,0.0384615388,2.6396853152,2.6885780888,8.998776225,5.3810606062,0.4557109558,22.9214452208,1.0080419584,15.612995342,0.9108974362,17.3972027998
"Lincolnshire",26,0.75,2.4458333335,0.17979916875,0.0611888115,2.8376311195,2.16418997675,9.01682692475,5.61050408025,0.202797203,30.27148893375,0.80179195825,13.39918415025,1.11691433625,18.52411130575
"Lincolnshire",27,0.75,2.625,0.27440210175,0.04807692325,2.8486888115,2.19729021,11.8211538455,5.57937063025,0.63811188825,22.053933567,0.92657342675,11.13006993225,1.08994755275,15.01180070225
"Lincolnshire",28,0.75,3.91916666675,-1.1446418915,0.088141026,2.67317404825,2.11142676775,11.2086247105,4.259591104,0.52564102575,13.20063617,0.977491259,10.03943279,1.07298951075,12.82262529325
"Lincolnshire",29,0.75,3.1741666665,-0.214137891,0.14423076975,4.03423659725,2.4078525645,10.98237179575,3.32517482525,0.74038461575,15.5648310015,1.307328089,14.72268356875,1.15231643375,16.9096736615
"Lincolnshire",30,0.75,3.42749999975,0.05791808975,0.251311189,4.61931818225,1.87004662,15.192016321,4.69070512825,0.63301282075,21.1880827515,1.222610723,14.74096737,1.09702797225,11.1044580425
"Lincolnshire",31,0.666666666666667,2.71222222233333,-0.0407475456666667,0.0918803423333333,3.98141025666667,1.94529914566667,13.833333335,5.68226495833333,0.371794872,42.2155983136667,1.10897435933333,23.53846154,1.00341880366667,11.768803418
"Lincolnshire",32,0.666666666666667,3.75055555566667,-0.459012455666667,0.0512820513333333,5.230769231,1.84615384666667,10.065268064,5.733100233,0.576923077,22.0244755266667,0.958041958333333,19.5279720333333,1.064102564,12.3298368296667
"Lincolnshire",33,0.666666666666667,3.14222222233333,-0.895849720666667,0.269230769666667,4.50000000033333,2.34615384633333,7.589743592,5.71794871866667,0.461538461666667,29.653846153,1.29487179533333,16.653846157,1.307692308,15.0256410283333
"Lincolnshire",34,0.666666666666667,3.142777778,-0.181974828,0.403846154333333,6.42948718033333,1.52403846166667,5.78525641066667,5.64743589733333,0.205128205333333,25.7259615396667,0.588141025666667,12.6410256416667,1.30128205133333,15.7692307713333
"Lincolnshire",35,0.666666666666667,3.59166666633333,-0.0268182796666667,0.205128205333333,5.5,2.05128205166667,5.038461539,7.051282051,0.58974359,14.1923076943333,0.884615384666667,18.8974358966667,1.47435897466667,15.6923076946667
"Lincolnshire",36,0.666666666666667,3.07999999966667,0.204175384666667,0.307692308333333,5.653846154,1.70512820533333,5.00000000033333,7.00000000133333,0.461538461666667,19.9743589746667,0.769230769666667,19.20512821,1.33333333366667,17.6410256403333
"Norfolk",11,0.5,3.25791666675,-0.092982294,0,4.4855769215,6.17467948775,0.75000000025,2.58012820475,1.02483974375,1.7219551285,2.7419871795,21.0985576915,1.37099358975,10.01602564
"Norfolk",12,0.5,2.00166666675,0.60913977975,0.01923076925,9.95760489575,4.845279722,1.24519230775,3.57546620025,0.7527680655,2.34018065275,2.41703088575,24.34666375325,1.73798076925,12.641608395
"Norfolk",13,0.5,3.3804166665,-0.17786375975,0,5.17307692375,4.02884615425,0.93269230775,3.13461538525,0.605769231,2.71153846175,2.20192307725,25.84615385,1.58653846175,10.5865384615
"Norfolk",14,0.333333333333333,3.02277777766667,-0.257425019666667,0.102564102666667,8.448717949,5.05128205133333,0.602564102666667,5.307692308,0.628205128666667,4.166666666,2.51282051333333,44.3717948766667,1.78205128233333,15.230769232
"Norfolk",15,0.333333333333333,2.45888888866667,0.460512575,0.179487179666667,10.230769233,4.54914529933333,0.299145299333333,4.34401709433333,0.348290598666667,4.77029914466667,2.813034188,29.0181623933333,1.665598291,17.4049145333333
"Norfolk",16,0.333333333333333,2.197222222,0.784754938333333,0.230769231,10.841025643,4.36923076966667,2.192307693,6.96282051333333,1.71025641066667,7.04358974166667,2.65512820533333,30.4653846176667,1.830769231,12.8307692323333
"Norfolk",17,0.333333333333333,2.44777777766667,0.276723646,0.351648351666667,14.080586083,4.94322344333333,1.11538461533333,6.78021978,1.413919414,3.74908424933333,2.83333333333333,25.553113552,1.78937728933333,12.9652014653333
"Norfolk",18,0.333333333333333,3.70333333333333,-0.354156035333333,0.076923077,9.807692308,4.84615384633333,1.602564103,12.2307692313333,1.83333333333333,3.00000000033333,2.641025641,20.141025644,1.53846153866667,8.79487179766667
"Norfolk",19,0.333333333333333,3.723333333,-0.822334149,0.0833333333333333,8.57371795033333,4.043803419,0.873931624,4.965811966,1.80341880366667,2.09401709433333,2.73931623966667,20.879273506,1.42735042766667,7.65277777966667
"Norfolk",20,0.333333333333333,4.61999999966667,-1.86315987266667,0.153846154,5.43974359033333,3.97820512866667,0.820512820666667,2.57307692333333,1.23846153866667,1.320512821,2.24743589766667,18.2448717966667,1.358974359,9.83974359033333
"Norfolk",21,0.333333333333333,3.53555555566667,-0.616297086666667,0.166666666666667,7.38344988333333,4.48601398633333,1.490675991,4.517482517,1.03962704,1.96620046666667,1.93589743633333,15.080419583,1.51981352,6.84265734366667
